# LAMMPS data file written by OVITO Basic 3.10.6

900 atoms
1 atom types

0.0 16.9065490001 xlo xhi
0.0 16.9065489999 ylo yhi
0.0 16.906548 zlo zhi
-5.0008564142e-05 2.9032094602e-05 -1.8911988845e-05 xy xz yz

Masses

1 12.011


Atoms  # atomic

89 1 10.5352068327 11.8593924769 10.1135949025
90 1 14.2717975432 11.2322108934 12.2398205375
91 1 14.2536625759 1.9115020699 4.2645069912
92 1 15.3103954165 3.7986760979 1.5990349027
93 1 12.9682588485 3.8784162557 2.7355053334
94 1 14.1152536916 4.0256637586 0.6960787781
95 1 16.843019246 7.6369313442 16.8874173956
96 1 13.8478135374 5.410645205 1.0023632286
97 1 15.1586341246 4.6109086433 2.8053288695
98 1 15.6082627851 7.0909552507 16.3344512107
99 1 14.4801691866 7.7543355831 16.6551716385
100 1 2.0312713718 0.3974815374 0.424285038
101 1 0.5051353608 2.5871954671 1.691153205
102 1 0.4785097078 6.3013498502 0.2309126081
103 1 16.2086751154 5.9074808384 1.1501275064
104 1 4.12200328 4.4990420483 0.5541434047
105 1 15.9638404945 2.4443374877 1.5465741379
106 1 15.660329539 2.2320223268 3.8257100488
107 1 9.531992937 11.7725843938 6.0818009653
108 1 9.3357814129 12.4090729662 3.7126331384
109 1 11.4466383604 12.8768130535 2.6972923083
110 1 10.4355293502 7.129226221 3.5293335285
111 1 8.5685767347 15.0012525875 3.044087536
112 1 10.989752019 12.9824065789 1.3780073503
113 1 11.6061536842 11.2891908695 3.0176164466
114 1 7.5945974755 7.2153123744 15.2870219215
115 1 9.70947775 3.5732735238 0.1477349246
116 1 6.545698582 3.6464558065 15.0321306887
117 1 6.5364288034 6.3319448486 14.6847024799
118 1 7.8373398142 5.76361877 11.2909374878
119 1 7.0863820988 4.9304315001 14.5314830001
120 1 9.9617308775 8.1731086008 15.1466674795
121 1 2.8010742 10.5019918329 12.1051473718
122 1 7.0620150637 13.3909441672 14.2593212213
123 1 5.9391913051 14.5855447558 16.6180566937
124 1 3.2741739664 13.6123536414 12.787340447
125 1 4.3548056007 8.8658323944 12.7938996804
126 1 6.9411023733 8.373392255 13.437326041
127 1 5.7787805445 7.4448141555 13.8264960097
128 1 9.4285797957 0.7282625501 15.1124378061
129 1 10.4606372892 16.5317319945 15.1115882521
130 1 13.9876268686 1.5799940016 12.9478943254
131 1 11.7218574088 0.0753769818 14.5391196878
132 1 8.6053364128 0.6621810066 16.4098867063
133 1 10.6379835531 0.7268120595 12.3707634424
134 1 11.414326604 0.0827063379 9.923118632
135 1 12.5345676556 7.1077702671 0.2236373148
136 1 1.3959753261 9.3347362716 16.0613279565
137 1 16.5905430034 8.9551405779 13.6875997574
138 1 14.2432933165 9.2909566731 16.8973579386
139 1 15.8685201099 7.9647666327 3.2325231862
